experiment_id,trial_id,case_id,speech_id,order,round,player_id,mbti,initial_role,final_role,chars,labels,mentions,stance_target,stance_direction,stance_strength,judge_criteria_version
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s012,12,2,p8,ESFJ,werewolf,werewolf,102,claim|other,p1|p7,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s013,13,3,p5,ESFJ,villager,villager,126,claim|suspect|question,p7|p1,p7,suspect,2,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s014,14,4,p3,ESFJ,seer,seer,123,agree|claim|rebut|intent,p5|p7,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s015,15,5,p3,ESFJ,seer,seer,166,claim|hypothesis|intent,p7|p1|p6,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s016,16,6,p7,ESFJ,thief,thief,125,agree|claim|intent,p3|p1|p6,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s017,17,6,p4,ESFJ,villager,villager,109,agree|hypothesis|suspect,p3|p7,p7,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s018,18,6,p2,ESFJ,villager,villager,114,rebut|suspect,p7,p7,suspect,2,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s019,19,6,p5,ESFJ,villager,villager,138,agree|hypothesis|intent,p2|p7,p7,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c14,e-20260830-010837-t005-c14-s020,20,6,p1,ESFJ,villager,villager,78,hypothesis|intent,p7,p7,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s001,1,1,p7,ENFJ,thief,thief,106,claim|intent,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s002,2,1,p6,ENFJ,werewolf,werewolf,83,agree|intent,p7|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s003,3,1,p1,ENFJ,villager,villager,67,intent,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s004,4,1,p8,ENFJ,werewolf,werewolf,112,defend|intent,p7|p1,p7,defend,2,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s005,5,1,p5,ENFJ,villager,villager,90,suspect|intent,p7|p8,p8,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s006,6,1,p3,ENFJ,seer,seer,93,claim|defend,p7|p1,p1,defend,3,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s007,7,2,p6,ENFJ,werewolf,werewolf,129,agree|rebut|defend,p3|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s008,8,2,p3,ENFJ,seer,seer,93,defend|intent,p1,p1,defend,3,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s009,9,2,p7,ENFJ,thief,thief,128,agree|defend|question,p3|p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s010,10,2,p8,ENFJ,werewolf,werewolf,131,agree|defend|question,p3|p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s011,11,3,p2,ENFJ,villager,villager,100,question|claim,p8,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s012,12,4,p3,ENFJ,seer,seer,100,question|suspect,p8|p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c15,e-20260830-010837-t005-c15-s013,13,4,p8,ENFJ,werewolf,werewolf,130,claim|suspect,p3|p1|p5,p5,suspect,1,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s001,1,1,p7,ENTJ,thief,thief,92,claim|question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s002,2,1,p2,ENTJ,villager,villager,48,question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s003,3,1,p6,ENTJ,werewolf,werewolf,81,claim|question,p8,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s004,4,1,p1,ENTJ,villager,villager,113,claim|question,p8,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s005,5,1,p8,ENTJ,werewolf,werewolf,65,question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s006,6,1,p3,ENTJ,seer,seer,70,question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s007,7,2,p6,ENTJ,werewolf,werewolf,73,question|claim,p8,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s008,8,2,p3,ENTJ,seer,seer,126,claim|hypothesis,p7|p8,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s009,9,2,p5,ENTJ,villager,villager,96,question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s010,10,2,p7,ENTJ,thief,thief,76,question,,,,,v1
e-20260830-010837,e-20260830-010837-t005,e-20260830-010837-t005-c16,e-20260830-010837-t005-c16-s011,11,2,p8,ENTJ,werewolf,werewolf,83,question|suspect,p6,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s001,1,1,p6,ISTJ,thief,thief,99,claim|defend,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s002,2,1,p3,ENTP,seer,seer,89,claim|defend|question,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s003,3,1,p1,ESFP,villager,villager,72,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s004,4,1,p2,ISTP,werewolf,werewolf,98,claim|intent,p6|p3|p1|p4|p5|p7,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s005,5,1,p7,ESFP,werewolf,werewolf,84,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s006,6,1,p8,ESTJ,villager,villager,82,suspect,p6|p1,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s007,7,1,p5,ENTP,villager,villager,79,suspect,p6,p6,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s008,8,1,p4,INFP,villager,villager,74,suspect,p6,p6,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s009,9,2,p1,ESFP,villager,villager,97,suspect,p6,p6,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s010,10,2,p8,ESTJ,villager,villager,74,question|suspect,p6|p1,p6,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s011,11,2,p6,ISTJ,thief,thief,122,claim|hypothesis,p1|p8,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s012,12,2,p7,ESFP,werewolf,werewolf,122,question|hypothesis,p6,p6,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s013,13,2,p3,ENTP,seer,seer,151,rebut|defend,p6,p6,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s014,14,2,p2,ISTP,werewolf,werewolf,129,rebut|suspect|question,p3|p6,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s015,15,3,p5,ENTP,villager,villager,143,agree|suspect|hypothesis|question,p2|p6|p1,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s016,16,4,p7,ESFP,werewolf,werewolf,180,agree|suspect|hypothesis,p5|p2|p6|p1,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s017,17,4,p6,ISTJ,thief,thief,111,agree|intent|suspect,p2|p5|p7|p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s018,18,4,p2,ISTP,werewolf,werewolf,86,question|suspect,p6|p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c00,e-20260830-010837-t006-c00-s019,19,5,p2,ISTP,werewolf,werewolf,126,question|suspect,p6|p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s001,1,1,p6,ISTJ,thief,thief,99,claim,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s002,2,1,p3,ISTJ,seer,seer,66,claim,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s003,3,1,p1,ISTJ,villager,villager,51,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s004,4,1,p2,ISTJ,werewolf,werewolf,71,claim|defend,p7,p7,defend,3,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s005,5,1,p7,ISTJ,werewolf,werewolf,80,claim|agree|defend,p2,p2,defend,3,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s006,6,2,p6,ISTJ,thief,thief,114,claim|suspect,p1|p2|p7,p7,suspect,3,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s007,7,2,p7,ISTJ,werewolf,werewolf,82,question|intent,p2,p2,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s008,8,2,p3,ISTJ,seer,seer,76,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,e-20260830-010837-t006-c01-s009,9,2,p2,ISTJ,werewolf,werewolf,80,claim|suspect|intent,p7|p6,p6,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s001,1,1,p6,ISFJ,thief,thief,59,claim,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s002,2,1,p3,ISFJ,seer,seer,82,claim,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s003,3,1,p2,ISFJ,werewolf,werewolf,78,claim,p7,p7,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s004,4,1,p7,ISFJ,werewolf,werewolf,80,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s005,5,2,p6,ISFJ,thief,thief,80,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s006,6,2,p7,ISFJ,werewolf,werewolf,82,claim,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s007,7,2,p3,ISFJ,seer,seer,116,claim,p1|p6,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s008,8,2,p2,ISFJ,werewolf,werewolf,80,claim,p7,p7,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s009,9,2,p5,ISFJ,villager,villager,83,intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s010,10,3,p5,ISFJ,villager,villager,115,intent|hypothesis|question,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s011,11,3,p1,ISFJ,villager,villager,87,intent|question,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s012,12,3,p8,ISFJ,villager,villager,106,intent|other,p3|p7,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s013,13,4,p7,ISFJ,werewolf,werewolf,138,claim|suspect|defend,p2|p1|p5,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,e-20260830-010837-t006-c02-s014,14,4,p6,ISFJ,thief,thief,98,claim|hypothesis|suspect,p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s001,1,1,p6,INFJ,thief,thief,62,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s002,2,1,p2,INFJ,werewolf,werewolf,59,claim|hypothesis,p7,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s003,3,1,p7,INFJ,werewolf,werewolf,84,hypothesis|claim,p6,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s004,4,2,p6,INFJ,thief,thief,59,claim|hypothesis|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s005,5,2,p7,INFJ,werewolf,werewolf,98,agree|hypothesis|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,e-20260830-010837-t006-c03-s006,6,2,p2,INFJ,werewolf,werewolf,96,agree|hypothesis|claim,p7|p2,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s001,1,1,p6,INTJ,thief,thief,57,defend|intent,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s002,2,1,p3,INTJ,seer,seer,70,claim|defend,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s003,3,1,p2,INTJ,werewolf,werewolf,97,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s004,4,1,p7,INTJ,werewolf,werewolf,79,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s005,5,2,p6,INTJ,thief,thief,70,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s006,6,2,p7,INTJ,werewolf,werewolf,87,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s007,7,2,p3,INTJ,seer,seer,94,claim|defend,p1,p1,defend,3,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s008,8,2,p2,INTJ,werewolf,werewolf,101,agree|defend|intent,p3|p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s009,9,3,p4,INTJ,villager,villager,101,claim|agree|intent,p3|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s010,10,4,p7,INTJ,werewolf,werewolf,136,claim|agree|intent,p3|p2|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s011,11,4,p1,INTJ,villager,villager,101,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s012,12,4,p6,INTJ,thief,thief,90,agree|intent,p3|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s013,13,4,p3,INTJ,seer,seer,109,suspect|hypothesis,p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s014,14,5,p6,INTJ,thief,thief,110,agree|suspect|intent,p3|p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,e-20260830-010837-t006-c04-s015,15,5,p3,INTJ,seer,seer,78,claim|intent,p3|p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s001,1,1,p6,ISTP,thief,thief,60,claim|intent,,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s002,2,1,p2,ISTP,werewolf,werewolf,52,claim|intent,p7,p7,suspect,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s003,3,1,p7,ISTP,werewolf,werewolf,82,agree|intent,p6|p1,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s004,4,2,p6,ISTP,thief,thief,59,agree|defend|hypothesis,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s005,5,2,p7,ISTP,werewolf,werewolf,66,agree|defend|claim|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s006,6,2,p3,ISTP,seer,seer,59,agree|defend|hypothesis,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s007,7,2,p2,ISTP,werewolf,werewolf,54,agree|defend|claim|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s008,8,3,p3,ISTP,seer,seer,96,agree|defend|hypothesis|intent|suspect,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s009,9,4,p7,ISTP,werewolf,werewolf,62,defend|agree|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s010,10,4,p6,ISTP,thief,thief,69,agree|intent,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s011,11,4,p2,ISTP,werewolf,werewolf,83,defend|agree|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s012,12,5,p2,ISTP,werewolf,werewolf,68,defend|agree|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s013,13,5,p7,ISTP,werewolf,werewolf,111,defend|agree|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s014,14,5,p6,ISTP,thief,thief,86,agree|question|intent,p1,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s015,15,5,p5,ISTP,villager,villager,65,question,p1,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,e-20260830-010837-t006-c05-s016,16,5,p3,ISTP,seer,seer,65,question,p1,,,,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s001,1,1,p6,ISFP,thief,thief,63,claim|defend|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s002,2,1,p2,ISFP,werewolf,werewolf,46,claim|defend|intent,p7,p7,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s003,3,1,p7,ISFP,werewolf,werewolf,78,claim|defend|intent|question,p2,p2,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s004,4,2,p6,ISFP,thief,thief,73,claim|defend|intent,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s005,5,2,p7,ISFP,werewolf,werewolf,78,claim|defend|intent|question,p2,p2,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s006,6,2,p3,ISFP,seer,seer,97,claim|defend|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s007,7,2,p2,ISFP,werewolf,werewolf,83,claim|defend|intent|question,p7,p7,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s008,8,3,p3,ISFP,seer,seer,96,claim|defend|intent,p1,p1,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s009,9,4,p7,ISFP,werewolf,werewolf,80,claim|question|defend,p2|p6,p2,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s010,10,4,p2,ISFP,werewolf,werewolf,81,claim|question|defend,p7,p7,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s011,11,5,p2,ISFP,werewolf,werewolf,83,claim|question|defend,p7,p7,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s012,12,5,p7,ISFP,werewolf,werewolf,101,claim|defend|hypothesis,p2|p6|p1,p2,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s013,13,5,p6,ISFP,thief,thief,147,agree|claim|defend|intent,p7|p1|p2|p6,p2,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s014,14,5,p3,ISFP,seer,seer,143,agree|claim|defend|intent,p6|p1|p2,p2,defend,2,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,e-20260830-010837-t006-c06-s015,15,6,p6,ISFP,thief,thief,156,suspect|claim|intent,p1|p2|p6,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,e-20260830-010837-t006-c07-s001,1,1,p6,INFP,thief,thief,55,defend|intent,p1,p1,defend,1,v1
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,e-20260830-010837-t006-c07-s002,2,1,p3,INFP,seer,seer,100,claim|defend,p1,p1,defend,2,v1
